trainability,stranger_directed_aggression,owner_directed_aggression,dog_directed_aggression,stranger_directed_fear,nonsocial_fear,dog_directed_fear,touch_sensitivity,separation_related,excitability,attachment,chasing,energy
-0.10873607082395556,4.671491616601334,-0.46864248169320966,-1.3229206197756522,3.7664915984772733,-0.5077129225103152,2.202491853995896,1.7957694272504516,-0.8131943666316932,-0.7217580999887664,-1.7602405619330554,0.3077298084734452,-1.8567599204544731
0.7018454332698333,2.465144187477253,2.4667985334155107,0.3515256979217681,0.4129967172698465,-0.7380996635053936,-0.815954099756216,-0.8317723715898884,-0.8131943666316932,-0.28384951777457784,0.5182712269612944,1.3457737761205408,0.3508426441359894
-0.5590591286538384,1.677162962790081,-0.46864248169320966,0.686414961461252,-0.42537700303201026,-0.5077129225103152,1.196343202745192,0.4819985278302817,5.211585731429888,1.2488305199750824,0.9325460976693575,-1.2493361429971979,0.3508426441359894
0.3866192927889154,2.72780459570631,0.37005495119499615,-0.3182528291572001,0.4129967172698465,1.1049942644552335,0.19019455149448797,-0.8317723715898884,0.4333118605534615,0.15405906443961068,1.3468209683774213,-1.3790916389530847,-0.017091116629087594
0.07139315230799746,1.9398233710191388,-0.46864248169320966,0.686414961461252,1.8102862511062745,-0.0469394405201584,0.69326887711984,-0.8317723715898884,-1.0209454044958857,1.0298762288679884,0.9325460976693575,0.8267517922969931,0.3508426441359894
0.07139315230799746,1.677162962790081,-0.46864248169320966,0.686414961461252,1.8102862511062745,-0.9684864045004721,0.69326887711984,-0.8317723715898884,-1.0209454044958857,-2.254438137738427,-0.9316908205169282,-0.6005586632177632,-1.8567599204544731
-0.24383298817292046,0.8891817381029093,-0.46864248169320966,-0.6531420926966842,0.6924546240371321,0.41383404146999825,-0.815954099756216,-0.8317723715898884,-1.0209454044958857,-0.28384951777457784,-3.003065174057246,-1.7683581268207456,-1.8567599204544731
-0.24383298817292046,2.2024837792481957,-0.46864248169320966,0.016636434382283863,0.9719125308044176,1.796154487440469,1.699417528370544,1.1388839775403667,0.017809784825076575,1.2488305199750824,-0.9316908205169282,0.1779743125175584,1.822577687196298
1.647523854712587,0.8891817381029093,-0.46864248169320966,-0.6531420926966842,-0.7048349097992959,-1.4292598864906287,-0.815954099756216,-0.8317723715898884,-1.0209454044958857,-2.0354838466313323,-2.588790303349182,-0.7303141591736502,-1.8567599204544731
0.07139315230799746,0.8891817381029093,0.37005495119499615,1.35619348854022,-0.7048349097992959,-0.9684864045004721,-0.815954099756216,-0.39384873844983176,-0.8131943666316932,-1.5975752644171435,-1.7602405619330554,0.1779743125175584,-1.4888261596893961
-0.5590591286538384,1.677162962790081,1.2087523840832017,1.0213042250007363,0.4129967172698465,-1.1988731454955504,1.699417528370544,-0.8317723715898884,0.4333118605534615,2.1246476844034596,1.1396835330233896,1.3457737761205408,1.0867101656661435
-0.24383298817292046,0.3638609216447946,-0.04929376524910689,0.016636434382283863,-0.7048349097992959,-1.4292598864906287,-0.815954099756216,-0.8317723715898884,-0.8131943666316932,-1.3786209733100494,-1.7602405619330554,0.04821881656167158,0.7187764049010666
0.7018454332698333,1.1518421463319668,-0.46864248169320966,-0.6531420926966842,2.08974415787356,-1.4292598864906287,0.19019455149448797,1.7957694272504516,0.8488139362818464,-0.28384951777457784,0.5182712269612944,0.8267517922969931,-0.38502487739416486
-1.1895114096156743,1.1518421463319668,-0.46864248169320966,0.016636434382283863,0.13353881050256092,-0.9684864045004721,0.19019455149448797,0.04407489469022494,0.641062898417654,0.15405906443961068,0.10399635625323057,1.3457737761205408,1.822577687196298
-0.24383298817292046,0.8891817381029093,-0.46864248169320966,1.0213042250007363,-0.7048349097992959,-1.4292598864906287,-0.815954099756216,0.9199221609703383,-1.0209454044958857,0.5919676466537995,-0.5174159498088647,-1.7683581268207456,-0.7529586381592419
0.3866192927889154,0.8891817381029093,-0.04929376524910689,-0.9880313562361683,1.2513704375717032,-0.0469394405201584,-0.815954099756216,-0.8317723715898884,-0.18994125303911588,-0.06489522666748344,-0.10314107910080102,-1.3790916389530847,0.3508426441359894
0.07139315230799746,1.677162962790081,-0.04929376524910689,0.686414961461252,1.530828344338989,2.2569279694306252,0.19019455149448797,1.1388839775403667,1.0565649741460388,-0.9407123910958608,1.1396835330233896,1.0862627842087669,-0.7529586381592419
0.07139315230799746,0.8891817381029093,0.37005495119499615,-0.6531420926966842,1.530828344338989,-1.1988731454955504,0.19019455149448797,-0.8317723715898884,1.2643160120102312,0.5919676466537995,0.7254086623153259,0.5672408003852192,-0.38502487739416486
-0.8742852691347563,0.626521329873852,0.37005495119499615,0.016636434382283863,-0.42537700303201026,0.41383404146999825,0.19019455149448797,-0.8317723715898884,-0.8131943666316932,-0.9407123910958608,0.9325460976693575,-0.2112921753501024,1.4546439264312208
-0.5590591286538384,1.4145025545610237,-0.04929376524910689,2.360861279158672,2.648659971408131,-0.5077129225103152,1.699417528370544,-0.8317723715898884,-0.6054433287675008,0.3730133555467054,-0.3102785144548332,-0.2112921753501024,-0.017091116629087594
-1.1895114096156743,0.8891817381029093,0.37005495119499615,0.016636434382283863,-0.14591909626472468,-0.9684864045004721,0.19019455149448797,-0.8317723715898884,-0.8131943666316932,0.8109219377608936,1.761095839085485,0.3077298084734452,-0.7529586381592419
-0.24383298817292046,0.8891817381029093,-0.46864248169320966,0.016636434382283863,-0.42537700303201026,-1.1988731454955504,-0.31287977413086404,-0.8317723715898884,-0.8131943666316932,-1.8165295555242382,-0.10314107910080102,-1.2493361429971979,-0.38502487739416486
-0.8742852691347563,0.8891817381029093,1.2087523840832017,1.35619348854022,0.13353881050256092,-0.7380996635053936,-0.31287977413086404,-0.8317723715898884,0.8488139362818464,-0.28384951777457784,-1.1388282558709601,0.04821881656167158,-1.4888261596893961
1.647523854712587,1.1518421463319668,0.37005495119499615,2.6957505426981565,-0.14591909626472468,0.41383404146999825,-0.815954099756216,-0.8317723715898884,-1.0209454044958857,-1.1596666822029549,-0.3102785144548332,0.1779743125175584,-0.38502487739416486
-0.5590591286538384,0.626521329873852,-0.46864248169320966,-0.9880313562361683,0.13353881050256092,-1.1988731454955504,-0.815954099756216,-0.8317723715898884,-0.3976922909033083,-1.5975752644171435,-2.174515432641119,-1.3790916389530847,-1.120892398924319
-0.24383298817292046,0.3638609216447946,-0.04929376524910689,-1.3229206197756522,0.13353881050256092,-0.7380996635053936,1.196343202745192,-0.8317723715898884,-0.18994125303911588,1.0298762288679884,0.9325460976693575,-0.2112921753501024,-0.017091116629087594
0.3866192927889154,1.1518421463319668,-0.46864248169320966,0.686414961461252,2.648659971408131,-1.1988731454955504,0.69326887711984,-0.8317723715898884,1.0565649741460388,0.15405906443961068,0.10399635625323057,0.3077298084734452,-0.017091116629087594
0.07139315230799746,0.3638609216447946,0.37005495119499615,0.3515256979217681,-0.7048349097992959,-1.1988731454955504,-0.31287977413086404,-0.8317723715898884,-0.6054433287675008,-0.06489522666748344,-0.5174159498088647,-0.9898251510854239,1.0867101656661435
-0.8742852691347563,0.3638609216447946,-0.46864248169320966,0.016636434382283863,-0.14591909626472468,-0.9684864045004721,0.19019455149448797,0.9199221609703383,-0.6054433287675008,-1.3786209733100494,1.3468209683774213,-0.7303141591736502,-1.120892398924319
0.07139315230799746,0.8891817381029093,-0.46864248169320966,0.686414961461252,1.530828344338989,1.56576774644539,-0.815954099756216,-0.8317723715898884,-1.0209454044958857,2.1246476844034596,1.761095839085485,1.3457737761205408,1.4546439264312208
0.3866192927889154,0.3638609216447946,-0.46864248169320966,0.3515256979217681,0.4129967172698465,-0.27732618151523675,-0.31287977413086404,-0.8317723715898884,-1.0209454044958857,-0.7217580999887664,-1.7602405619330554,-0.7303141591736502,-0.7529586381592419
-0.8742852691347563,0.1012005134157374,-0.46864248169320966,0.3515256979217681,-0.7048349097992959,-0.0469394405201584,-0.815954099756216,0.04407489469022494,0.017809784825076575,0.5919676466537995,-0.10314107910080102,-0.2112921753501024,0.3508426441359894
-0.8742852691347563,0.3638609216447946,-0.46864248169320966,-0.3182528291572001,-0.14591909626472468,-1.1988731454955504,-0.31287977413086404,-0.8317723715898884,-0.6054433287675008,-0.06489522666748344,-0.5174159498088647,1.3457737761205408,-0.38502487739416486
1.3322977142316692,1.4145025545610237,-0.46864248169320966,-0.3182528291572001,1.8102862511062745,-0.5077129225103152,-0.815954099756216,-0.8317723715898884,0.4333118605534615,0.3730133555467054,1.3468209683774213,-0.2112921753501024,1.822577687196298
0.7018454332698333,1.4145025545610237,-0.04929376524910689,1.35619348854022,0.6924546240371321,2.487314710425704,-0.31287977413086404,0.04407489469022494,2.7185732770595785,1.4677848110821765,1.1396835330233896,0.1779743125175584,-0.38502487739416486
0.3866192927889154,1.4145025545610237,-0.46864248169320966,0.686414961461252,0.4129967172698465,-0.27732618151523675,0.69326887711984,1.7957694272504516,0.8488139362818464,0.3730133555467054,1.9682332744395166,1.3457737761205408,1.4546439264312208
0.7018454332698333,0.626521329873852,-0.46864248169320966,-1.3229206197756522,1.2513704375717032,-0.27732618151523675,-0.815954099756216,-0.8317723715898884,-1.0209454044958857,0.5919676466537995,-0.10314107910080102,-1.2493361429971979,-0.017091116629087594
-0.24383298817292046,0.3638609216447946,0.37005495119499615,-1.3229206197756522,-0.7048349097992959,-0.5077129225103152,-0.815954099756216,-0.8317723715898884,-0.8131943666316932,-1.3786209733100494,-1.7602405619330554,-1.5088471349089718,-0.7529586381592419
-0.8742852691347563,0.626521329873852,-0.46864248169320966,0.686414961461252,-0.42537700303201026,0.8746075234601552,-0.815954099756216,0.04407489469022494,-0.8131943666316932,-1.3786209733100494,-0.7245533851628966,-0.2112921753501024,-0.7529586381592419
-0.24383298817292046,0.8891817381029093,-0.46864248169320966,1.35619348854022,2.648659971408131,-0.5077129225103152,-0.815954099756216,-0.8317723715898884,-0.6054433287675008,1.6867391021892713,0.9325460976693575,-0.2112921753501024,1.4546439264312208
0.07139315230799746,0.3638609216447946,-0.46864248169320966,-0.6531420926966842,-0.14591909626472468,-0.9684864045004721,-0.31287977413086404,0.04407489469022494,-0.8131943666316932,-0.9407123910958608,0.7254086623153259,-1.2493361429971979,0.3508426441359894
-1.5047375500965923,0.626521329873852,0.37005495119499615,0.016636434382283863,0.6924546240371321,1.796154487440469,-0.31287977413086404,-0.39384873844983176,1.2643160120102312,0.3730133555467054,1.1396835330233896,-0.2112921753501024,1.4546439264312208
-0.24383298817292046,0.3638609216447946,-0.46864248169320966,0.016636434382283863,0.13353881050256092,0.41383404146999825,-0.815954099756216,1.7957694272504516,-1.0209454044958857,-0.502803808881672,-0.10314107910080102,1.0862627842087669,-0.017091116629087594
0.3866192927889154,0.3638609216447946,-0.46864248169320966,0.686414961461252,-0.7048349097992959,-1.1988731454955504,-0.815954099756216,-0.8317723715898884,0.22556082268926902,0.8109219377608936,-0.3102785144548332,1.0862627842087669,0.3508426441359894
0.3866192927889154,0.626521329873852,-0.46864248169320966,-0.3182528291572001,1.2513704375717032,2.0265412284355473,0.19019455149448797,-0.8317723715898884,0.8488139362818464,0.5919676466537995,0.9325460976693575,1.3457737761205408,-0.38502487739416486
1.0170715737507512,0.626521329873852,-0.46864248169320966,-0.3182528291572001,-0.42537700303201026,-0.9684864045004721,-0.815954099756216,0.04407489469022494,0.017809784825076575,-1.5975752644171435,0.9325460976693575,-0.7303141591736502,-1.8567599204544731
0.3866192927889154,0.8891817381029093,1.2087523840832017,0.016636434382283863,0.13353881050256092,-0.0469394405201584,-0.815954099756216,-0.39384873844983176,1.0565649741460388,0.8109219377608936,1.1396835330233896,-0.4708031672618762,0.3508426441359894
-0.5590591286538384,0.1012005134157374,-0.46864248169320966,-1.3229206197756522,0.9719125308044176,-0.9684864045004721,0.19019455149448797,1.1388839775403667,-0.18994125303911588,-0.9407123910958608,1.3468209683774213,0.5672408003852192,0.3508426441359894
-0.5590591286538384,0.3638609216447946,-0.46864248169320966,-1.3229206197756522,-0.14591909626472468,-0.9684864045004721,0.19019455149448797,0.9199221609703383,-0.18994125303911588,0.5919676466537995,0.10399635625323057,1.3457737761205408,-0.7529586381592419
0.3866192927889154,0.1012005134157374,-0.46864248169320966,2.0259720156191885,-0.42537700303201026,-0.5077129225103152,0.19019455149448797,-0.8317723715898884,1.2643160120102312,1.2488305199750824,0.5182712269612944,-1.7683581268207456,1.0867101656661435
-0.24383298817292046,0.3638609216447946,-0.04929376524910689,0.016636434382283863,1.2513704375717032,-0.5077129225103152,1.196343202745192,0.4819985278302817,-1.0209454044958857,-0.06489522666748344,-0.9316908205169282,-0.4708031672618762,-0.38502487739416486
-0.24383298817292046,0.3638609216447946,-0.46864248169320966,0.686414961461252,0.4129967172698465,-0.9684864045004721,0.19019455149448797,-0.17488692187980337,-1.0209454044958857,-0.28384951777457784,-1.7602405619330554,0.1779743125175584,-0.7529586381592419
-0.8742852691347563,0.1012005134157374,-0.46864248169320966,-0.6531420926966842,0.13353881050256092,-0.27732618151523675,-0.815954099756216,-0.8317723715898884,0.641062898417654,-0.06489522666748344,-1.5531031265790236,-1.7683581268207456,-0.38502487739416486
-0.5590591286538384,0.3638609216447946,-0.46864248169320966,0.3515256979217681,-0.14591909626472468,0.6442207824650767,0.19019455149448797,1.7957694272504516,-0.8131943666316932,0.15405906443961068,0.5182712269612944,-0.4708031672618762,1.0867101656661435
1.0170715737507512,0.3638609216447946,-0.46864248169320966,0.686414961461252,-0.42537700303201026,-0.7380996635053936,-0.815954099756216,0.4819985278302817,-0.8131943666316932,-0.9407123910958608,-0.5174159498088647,-1.7683581268207456,-0.7529586381592419
0.3866192927889154,0.1012005134157374,-0.46864248169320966,-1.3229206197756522,1.2513704375717032,-0.7380996635053936,-0.815954099756216,3.1095403266706216,0.4333118605534615,0.15405906443961068,0.10399635625323057,-0.9898251510854239,0.7187764049010666
0.7018454332698333,-0.4241203030423773,-0.46864248169320966,0.3515256979217681,-0.7048349097992959,-0.0469394405201584,0.69326887711984,-0.8317723715898884,0.22556082268926902,-0.9407123910958608,-0.9316908205169282,0.3077298084734452,-0.38502487739416486
0.07139315230799746,0.1012005134157374,-0.46864248169320966,0.3515256979217681,-0.14591909626472468,0.41383404146999825,0.19019455149448797,-0.39384873844983176,-1.0209454044958857,-1.8165295555242382,-1.967377997287087,-0.7303141591736502,-1.8567599204544731
1.962749995193505,0.8891817381029093,1.2087523840832017,0.016636434382283863,1.8102862511062745,1.1049942644552335,0.19019455149448797,0.4819985278302817,0.641062898417654,0.5919676466537995,-1.967377997287087,-0.4708031672618762,-1.8567599204544731
-0.24383298817292046,0.1012005134157374,-0.46864248169320966,0.016636434382283863,-0.42537700303201026,0.8746075234601552,-0.815954099756216,3.985387592950735,-0.3976922909033083,1.0298762288679884,-1.345965691224992,1.3457737761205408,-1.4888261596893961
-0.24383298817292046,0.1012005134157374,-0.46864248169320966,1.35619348854022,-0.42537700303201026,-0.9684864045004721,0.69326887711984,-0.8317723715898884,-0.18994125303911588,-0.28384951777457784,-0.10314107910080102,-0.9898251510854239,-0.017091116629087594
1.962749995193505,0.1012005134157374,-0.46864248169320966,0.016636434382283863,0.6924546240371321,-0.7380996635053936,0.19019455149448797,-0.8317723715898884,-0.6054433287675008,-0.9407123910958608,-0.3102785144548332,0.8267517922969931,-0.38502487739416486
